Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SMART	SM00018:PD	3	0.8356545961002786	0.012430572886140063	TFF3, TFF2, TFF1	203	9	10366	17.02134646962233	0.85062401594443	0.26992101124189855	0.2645936228621242
INTERPRO	IPR016186:C-type lectin-like	7	1.9498607242339834	0.01262093889139463	REG3A, VCAN, REG1B, REG4, LY75, REG3G, LYVE1	347	106	19129	3.6404491327279644	0.9997402572021782	0.2291882179320168	0.22107848098980695
INTERPRO	IPR000734:Lipase	3	0.8356545961002786	0.01333692569037659	PNLIPRP1, LIPH, PNLIP	347	10	19129	16.538040345821326	0.9998379052969432	0.2291882179320168	0.22107848098980695
INTERPRO	IPR016272:Lipoprotein lipase, LIPH	3	0.8356545961002786	0.01333692569037659	PNLIPRP1, LIPH, PNLIP	347	10	19129	16.538040345821326	0.9998379052969432	0.2291882179320168	0.22107848098980695
INTERPRO	IPR013818:Lipase, N-terminal	3	0.8356545961002786	0.01333692569037659	PNLIPRP1, LIPH, PNLIP	347	10	19129	16.538040345821326	0.9998379052969432	0.2291882179320168	0.22107848098980695
INTERPRO	IPR004045:Glutathione S-transferase, N-terminal	4	1.1142061281337048	0.013751293075921007	GSTA5, CLIC3, GSTA3, GSTA2	347	28	19129	7.875257307533964	0.9998766354360991	0.2291882179320168	0.22107848098980695
INTERPRO	IPR013806:Kringle-like fold	4	1.1142061281337048	0.013751293075921007	PLAU, LY75, PLAT, MMP9	347	28	19129	7.875257307533964	0.9998766354360991	0.2291882179320168	0.22107848098980695
GOTERM_MF_DIRECT	GO:0004175~endopeptidase activity	6	1.6713091922005572	0.014703890538913793	MMP12, ADAM28, MMP7, FAP, MMP1, MMP9	347	79	18976	4.153357895888813	0.9997715502678535	0.297228644465186	0.28830128235227404
GOTERM_BP_DIRECT	GO:0030299~intestinal cholesterol absorption	3	0.8356545961002786	0.01499683212348046	CEL, CD36, PNLIP	340	11	19462	15.611229946524062	0.999999999999925	0.4614409884147834	0.45359649161173204
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	13	3.6211699164345403	0.01565843535478801	FOXA1, MOAP1, HPGD, ZBTB16, BNIP3, CLU, MMP9, SFRP4, UBD, IAPP, PPARG, PLEKHN1, PHLDA2	340	337	19462	2.2081165997556296	0.9999999999999805	0.47449804105418214	0.46643157435626104
UP_SEQ_FEATURE	DOMAIN:EGF-like	10	2.785515320334262	0.016157443312178242	VCAN, ADAM28, C6, PLAU, GP2, MUC13, ADAM8, PLAT, THBS2, MATN3	350	228	20583	2.5793233082706766	0.999999999998856	0.7177306397620229	0.7088015263526614
GOTERM_MF_DIRECT	GO:0048407~platelet-derived growth factor binding	3	0.8356545961002786	0.016354136665661476	COL1A1, COL3A1, COL1A2	347	11	18976	14.914330626146189	0.999911540646883	0.3191876328539447	0.30960072515338444
INTERPRO	IPR000742:Epidermal growth factor-like domain	11	3.064066852367688	0.017163588212293565	VCAN, ADAM28, LAMB3, PLAU, LAMA3, MUC13, ADAM8, LAMC2, PLAT, THBS2, MATN3	347	253	19129	2.3968174414233805	0.9999870340451544	0.2778272180297796	0.26799640877641817
GOTERM_BP_DIRECT	GO:0008202~steroid metabolic process	5	1.392757660167131	0.017322999050033806	SULT1B1, CYP2C9, DHRS9, NR1I2, UGT1A8	340	57	19462	5.0211558307533535	0.9999999999999993	0.5171044492547405	0.5083136736174099
UP_KW_DOMAIN	KW-0735~Signal-anchor	18	5.013927576601671	0.017345141952375985	COL17A1, ST6GALNAC1, GALNT5, GALNT3, TMPRSS4, C1GALT1, HPN, ACSL5, SYT14, LEMD1, FUT3, TPST2, FAP, ANPEP, B3GNT3, SPACA3, GCNT3, LTB	300	470	14587	1.8621702127659574	0.34291109617760296	0.13876113561900788	0.13876113561900788
INTERPRO	IPR016187:C-type lectin fold	7	1.9498607242339834	0.017524486060339944	REG3A, VCAN, REG1B, REG4, LY75, REG3G, LYVE1	347	114	19129	3.3849790181505637	0.9999897875963901	0.2778272180297796	0.26799640877641817
UP_SEQ_FEATURE	DOMAIN:C-type lectin	6	1.6713091922005572	0.017747719753456896	REG3A, VCAN, REG1B, REG4, LY75, REG3G	350	89	20583	3.9646227929373996	0.9999999999999254	0.7511271042267498	0.7417825134751136
UP_SEQ_FEATURE	LIPID:GPI-anchor amidated serine	5	1.392757660167131	0.017799220479306866	PSCA, CEACAM7, MMP17, CA4, DPEP1	350	59	20583	4.983777239709442	0.9999999999999317	0.7511271042267498	0.7417825134751136
GOTERM_BP_DIRECT	GO:0048706~embryonic skeletal system development	4	1.1142061281337048	0.017887479443140442	COL1A1, WNT5A, SULF1, SULF2	340	32	19462	7.155147058823529	0.9999999999999998	0.5261023365629541	0.517158596841384
UP_KW_CELLULAR_COMPONENT	KW-0965~Cell junction	15	4.178272980501393	0.018090143341374824	COL17A1, CTNND2, GJB2, FAP, CDH1, EPCAM, CLDN23, NHS, CLDN18, NOX4, TRIM15, EPPK1, ITGB6, PKP3, TNS4	327	407	17831	2.009670220679395	0.4721546667592077	0.12663100338962377	0.11577691738479888
GOTERM_CC_DIRECT	GO:0045111~intermediate filament cytoskeleton	5	1.392757660167131	0.01825323662491101	KRT17, NR1I2, KRT7, EPPK1, HOXA13	354	59	20660	4.945896772957962	0.9978727148616123	0.21773503688286705	0.2040451094141838
UP_KW_PTM	KW-0027~Amidation	5	1.392757660167131	0.018796157513250648	SST, NPY, NMU, GHRL, IAPP	291	50	14201	4.880068728522337	0.37772692944331	0.054300010593835206	0.04385770086425152
UP_SEQ_FEATURE	DOMAIN:Laminin EGF-like 6	3	0.8356545961002786	0.019764274922037067	LAMB3, LAMA3, LAMC2	350	13	20583	13.571208791208791	0.9999999999999977	0.8137096602048431	0.8035864950008729
UP_KW_MOLECULAR_FUNCTION	KW-0202~Cytokine	9	2.5069637883008355	0.019922134566954314	CXCL12, SCGB3A1, IL27, LTB, CXCL13, CCL18, CCL17, CXCL14, CXCL5	206	195	11871	2.6596713965646006	0.7744291413439606	0.2948475915909239	0.28687873776414213
GOTERM_BP_DIRECT	GO:0030155~regulation of cell adhesion	5	1.392757660167131	0.020540916798992753	PLAU, LAMA3, SPINK5, SERPINI2, LMO7	340	60	19462	4.770098039215686	1.0	0.5774058577429774	0.5675899581613468
GOTERM_BP_DIRECT	GO:0019730~antimicrobial humoral response	3	0.8356545961002786	0.020786610878747187	LYZ, PRSS3, PRSS2	340	13	19462	13.209502262443438	1.0	0.5774058577429774	0.5675899581613468
GOTERM_BP_DIRECT	GO:0060100~positive regulation of phagocytosis, engulfment	3	0.8356545961002786	0.020786610878747187	ITGA2, PPARG, CD36	340	13	19462	13.209502262443438	1.0	0.5774058577429774	0.5675899581613468
GOTERM_BP_DIRECT	GO:0043589~skin morphogenesis	3	0.8356545961002786	0.020786610878747187	COL1A1, COL1A2, ITGA2	340	13	19462	13.209502262443438	1.0	0.5774058577429774	0.5675899581613468
PIR_SUPERFAMILY	PIRSF000865:lipoprotein lipase, LIPH type	3	0.8356545961002786	0.02081522337928547	PNLIPRP1, LIPH, PNLIP	42	10	1776	12.685714285714285	0.4790401674303134	0.3226359623789248	0.3226359623789248
GOTERM_CC_DIRECT	GO:0030054~cell junction	10	2.785515320334262	0.02156618006393205	CDH3, FAP, CDH1, NHS, DPEP1, CAPG, EPPK1, PKP3, ITGB6, TSPAN1	354	238	20660	2.4521673076010067	0.9993121301870231	0.24838290142597605	0.23276601241416317
GOTERM_BP_DIRECT	GO:0007165~signal transduction	34	9.47075208913649	0.02163521233258544	REG3A, CLIC3, PLA2G1B, CTNND2, NR1I2, DAPP1, IL27, MST1R, GUCA1C, CXCL14, CXCL5, PLAU, ANPEP, FAM3D, CCR6, CCL18, GABRP, FGFBP1, MYOC, MIA, MX1, CEACAM3, GPRC5A, CXCL12, PPP1R1A, CEACAM7, CEACAM6, S100A6, SCGB3A1, PPARG, IAPP, TFF1, LTB, MET	340	1310	19462	1.485648854961832	1.0	0.5927455433585052	0.5826688691214106
KEGG_PATHWAY	hsa00980:Metabolism of xenobiotics by cytochrome P450	6	1.6713091922005572	0.022158325145135497	CYP2C9, GSTA5, GSTA3, GSTA2, UGT1A8, UGT1A6	178	78	8586	3.710458081244598	0.9958714938003732	0.31934056826812923	0.306306259359226
GOTERM_BP_DIRECT	GO:0006935~chemotaxis	7	1.9498607242339834	0.02230142593981143	CXCL12, PLAU, CCR6, CCL18, CCL17, CXCL14, CXCL5	340	125	19462	3.205505882352941	1.0	0.597940927139626	0.5877759313782525
GOTERM_BP_DIRECT	GO:0015701~bicarbonate transport	4	1.1142061281337048	0.02272175523130579	CA4, SLC39A5, SLC26A9, SLC4A4	340	35	19462	6.541848739495799	1.0	0.597940927139626	0.5877759313782525
GOTERM_BP_DIRECT	GO:0042476~odontogenesis	4	1.1142061281337048	0.02272175523130579	WNT10A, COL1A2, INHBA, AQP5	340	35	19462	6.541848739495799	1.0	0.597940927139626	0.5877759313782525
UP_SEQ_FEATURE	REGION:Coil 2	5	1.392757660167131	0.02327825297851935	KRT19, KRT17, KRT16, KRT7, KRT6B	350	64	20583	4.594419642857143	1.0	0.9138067680869922	0.902438318957948
UP_SEQ_FEATURE	REGION:Linker 12	5	1.392757660167131	0.02327825297851935	KRT19, KRT17, KRT16, KRT7, KRT6B	350	64	20583	4.594419642857143	1.0	0.9138067680869922	0.902438318957948
INTERPRO	IPR001304:C-type lectin	6	1.6713091922005572	0.02370447576570686	REG3A, VCAN, REG1B, REG4, LY75, REG3G	347	90	19129	3.6751200768491836	0.999999831016653	0.36685498208832046	0.3538739596451953
UP_KW_BIOLOGICAL_PROCESS	KW-0399~Innate immunity	14	3.8997214484679668	0.0238970842161635	TMEM45B, MX1, GP2, ISG15, IL27, MST1R, CLU, OASL, LGALS3, C6, IFI27, OAS1, SLPI, LCN2	191	420	11376	1.9853403141361254	0.8590242489683051	0.2728662115023973	0.2593913368603036
UP_SEQ_FEATURE	TRANSMEM:Helical	111	30.919220055710305	0.023924420828308104	AQP8, LY75, AQP5, CXCL13, SLC4A4, CDH3, VSIG1, VSIG2, CDH1, ANPEP, SLC39A5, FAM3D, SLC16A3, SLC16A5, SLC30A2, WNT5A, SLC6A14, ACSL5, TM4SF5, LMO7, LEMD1, IFI27, MALL, ADAM8, COL17A1, REG3A, ADCYAP1R1, KCNE3, TTYH1, HPN, TACSTD2, IL20RB, MST1R, CUZD1, FUT3, EFNB1, TSPAN8, TSPAN3, KCNN4, TSPAN1, RHBDL2, S100A10, BTNL8, SYT3, GP2, COL1A1, FA2H, SQLE, ATP4A, GJB2, TRPV6, FXYD3, FXYD2, NOX4, SLC26A9, FGFR4, RTP4, TMEM45B, ST6GALNAC1, CLIC3, SLC44A4, SLC2A1, HBB, HBD, SDR16C5, CLDN23, GSG1, CA4, MUC13, ITGB6, CD36, CCR6, TMED6, ITGA2, TMC7, TMC5, CEACAM3, C15ORF48, ANO1, GPRC5A, CEACAM7, CDH11, CLDN18, LTB, MET, CLRN3, DAPL1, SLC43A1, TMPRSS4, ATP2C2, ADAM28, MUC1, EPCAM, GCNT3, MAL2, UGT1A8, UGT1A6, GABRP, NQO1, GALNT3, BIK, BNIP3, STYK1, MBOAT2, SYT14, PDZK1IP1, LYVE1, TMEM154, NPHS1, KCNK1	350	5490	20583	1.1890257611241217	1.0	0.9150560386717519	0.903672047669319
GOTERM_BP_DIRECT	GO:0050892~intestinal absorption	3	0.8356545961002786	0.02397550009218123	VDR, GCNT3, CD36	340	14	19462	12.265966386554622	1.0	0.6118840539965006	0.6014820250785601
KEGG_PATHWAY	hsa04510:Focal adhesion	10	2.785515320334262	0.024438503005327177	COL1A1, PRKCG, COL1A2, LAMB3, ITGA2, LAMA3, LAMC2, ITGB6, THBS2, MET	178	203	8586	2.3761554214866885	0.997669819278652	0.332635179794731	0.31905823368066033
GOTERM_BP_DIRECT	GO:0016477~cell migration	11	3.064066852367688	0.02444084738669186	LAMB3, CDH11, LAMA3, ONECUT1, PTK6, MST1R, ITGB6, FGFR4, MET, MMP9, CTHRC1	340	278	19462	2.264938637325434	1.0	0.6118840539965006	0.6014820250785601
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	19	5.2924791086350975	0.024460646881585217	TNFRSF6B, BIK, ZBTB16, BNIP3, MX1, TEX11, CDCA7, PCSK9, SULF1, MMP9, IFI27, CEACAM6, CEACAM5, LCN2, IAPP, DNASE1, S100A14, TNS4, PHLDA2	340	620	19462	1.7541650853889943	1.0	0.6118840539965006	0.6014820250785601
GOTERM_BP_DIRECT	GO:0043542~endothelial cell migration	4	1.1142061281337048	0.024475362159860025	S100A2, FAP, S100P, PRSS3	340	36	19462	6.360130718954248	1.0	0.6118840539965006	0.6014820250785601
UP_SEQ_FEATURE	DOMAIN:GST C-terminal	4	1.1142061281337048	0.024543271464471356	GSTA5, CLIC3, GSTA3, GSTA2	350	37	20583	6.357683397683398	1.0	0.9150560386717519	0.903672047669319
INTERPRO	IPR010987:Glutathione S-transferase, C-terminal-like	4	1.1142061281337048	0.025049240436726263	GSTA5, CLIC3, GSTA3, GSTA2	347	35	19129	6.300205846027171	0.9999999310168094	0.37865130892725746	0.36525287799598527
UP_SEQ_FEATURE	MOTIF:NPA 1	3	0.8356545961002786	0.026020550862703846	AQP12A, AQP8, AQP5	350	15	20583	11.761714285714286	1.0	0.9150560386717519	0.903672047669319
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) asparagine; partial	3	0.8356545961002786	0.026020550862703846	KLK1, EPCAM, PLAT	350	15	20583	11.761714285714286	1.0	0.9150560386717519	0.903672047669319
UP_SEQ_FEATURE	MOTIF:NPA 2	3	0.8356545961002786	0.026020550862703846	AQP12A, AQP8, AQP5	350	15	20583	11.761714285714286	1.0	0.9150560386717519	0.903672047669319
GOTERM_BP_DIRECT	GO:0006006~glucose metabolic process	5	1.392757660167131	0.026672747225709226	OAS1, ONECUT1, PDK4, GHRL, HK2	340	65	19462	4.403167420814479	1.0	0.6585863512520796	0.6473903832807942
UP_KW_BIOLOGICAL_PROCESS	KW-0442~Lipid degradation	6	1.6713091922005572	0.026949749284187387	PNLIPRP1, CLPS, LIPH, CEL, PNLIP, MGLL	191	101	11376	3.5382302628168576	0.8906152496932114	0.2728662115023973	0.2593913368603036
GOTERM_BP_DIRECT	GO:0036376~sodium ion export from cell	3	0.8356545961002786	0.027350179966637283	ATP4A, FXYD2, SLC4A4	340	15	19462	11.448235294117646	1.0	0.65904048112379	0.6478367929446855
GOTERM_BP_DIRECT	GO:1905907~negative regulation of amyloid fibril formation	3	0.8356545961002786	0.027350179966637283	IAPP, CRYAB, CLU	340	15	19462	11.448235294117646	1.0	0.65904048112379	0.6478367929446855
GOTERM_MF_DIRECT	GO:0005178~integrin binding	8	2.2284122562674096	0.02762205195298026	COL3A1, CXCL12, FAP, TSPAN8, ITGA2, LAMA3, ISG15, ITGB6	347	160	18976	2.734293948126801	0.9999998697831237	0.5211360468462276	0.5054835507395388
UP_KW_MOLECULAR_FUNCTION	KW-0009~Actin-binding	11	3.064066852367688	0.028059821589300527	ANLN, SNTG2, MYO1A, PHACTR3, CAPG, VILL, DNASE1, TNS4, CORO2A, MYH7, PLS1	206	288	11871	2.201001213592233	0.878290177719612	0.34607113293470654	0.33671785907160634
GOTERM_BP_DIRECT	GO:0042060~wound healing	6	1.6713091922005572	0.028413335554979092	COL1A1, COL3A1, CDH3, WNT5A, EPPK1, ITGB6	340	98	19462	3.504561824729892	1.0	0.6761706663465471	0.6646757650186558
SMART	SM00034:CLECT	6	1.6713091922005572	0.0285018263745232	REG3A, VCAN, REG1B, REG4, LY75, REG3G	203	88	10366	3.481639050604568	0.9876637759270808	0.5415347011159408	0.5308465162254946
UP_KW_LIGAND	KW-0349~Heme	8	2.2284122562674096	0.0285827806287322	FA2H, CYP2C9, HBB, HBA2, HBD, HBA1, CYP2C18	147	140	6902	2.6829931972789116	0.6269241683601152	0.16196909022948247	0.14767769991511637
INTERPRO	IPR018039:Intermediate filament protein, conserved site	5	1.392757660167131	0.028600973337882227	KRT19, KRT17, KRT16, KRT7, KRT6B	347	64	19129	4.306781340057637	0.9999999935659922	0.42251437885507837	0.40756387006482175
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	17	4.735376044568245	0.029195577949981226	NQO1, TNFRSF6B, BNIP3, HPN, WNT5A, TEX11, FHL2, MMP9, DKK1, PLAC8, CEACAM5, ID1, ALB, RGN, DPEP1, GHRL, CRYAB	340	542	19462	1.795387453874539	1.0	0.6761706663465471	0.6646757650186558
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	111	30.919220055710305	0.029374729606208173	AQP8, LY75, AQP5, CXCL13, SLC4A4, CDH3, VSIG1, CDH1, ANPEP, SLC39A5, FAM3D, SLC16A3, SLC16A5, SLC30A2, WNT5A, SLC6A14, ACSL5, TM4SF5, LMO7, LEMD1, TPST2, IFI27, MALL, ADAM8, COL17A1, REG3A, ADCYAP1R1, SLC45A3, KCNE3, TTYH1, HPN, TACSTD2, IL20RB, MST1R, CUZD1, FUT3, TSPAN8, TSPAN3, KCNN4, RHBDL2, S100A10, BTNL8, SYT3, GSDMB, GP2, COL1A1, FA2H, SQLE, ATP4A, GJB2, TRPV6, FXYD3, NOX4, SLC26A9, FGFR4, RTP4, TMEM45B, ST6GALNAC1, SLC44A4, SLC2A1, HBB, HBD, SDR16C5, CLDN23, GSG1, CA4, MUC13, CD36, CCR6, TMED6, AQP12A, TMC5, CEACAM3, C15ORF48, ANO1, GPRC5A, CEACAM7, CDH11, B3GNT3, CLDN18, SPACA3, LTB, MET, CLRN3, DAPL1, SLC43A1, TMPRSS4, ATP2C2, ADAM28, MUC1, EPCAM, GCNT3, MAL2, UGT1A8, UGT1A6, GABRP, NQO1, GALNT5, GALNT3, BIK, BNIP3, STYK1, C1GALT1, MBOAT2, SYT14, PDZK1IP1, LYVE1, TMEM154, FAP, KCNK1	354	5488	20660	1.1804182932252802	0.9999526595463797	0.327038656282451	0.30647634555810527
GOTERM_BP_DIRECT	GO:0006493~protein O-linked glycosylation	5	1.392757660167131	0.02940041135037548	GALNT5, GALNT3, B3GNT3, GCNT3, FUT3	340	67	19462	4.271729587357331	1.0	0.6761706663465471	0.6646757650186558
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	21	5.8495821727019495	0.0294134239860748	FOXA1, SYT3, ADCYAP1R1, DAPL1, VDR, NR1I2, SPINK5, STYK1, TNFAIP2, PTK6, CEL, INHBA, BATF, SFRP4, ELF3, DMBT1, ANPEP, ID1, NHS, TFF1, PPARG	340	725	19462	1.6580202839756593	1.0	0.6761706663465471	0.6646757650186558
UP_SEQ_FEATURE	REGION:Coil 1B	5	1.392757660167131	0.029677614141416463	KRT19, KRT17, KRT16, KRT7, KRT6B	350	69	20583	4.261490683229813	1.0	0.9304696835836647	0.9188939351504555
GOTERM_MF_DIRECT	GO:0045236~CXCR chemokine receptor binding	3	0.8356545961002786	0.029762282354418194	CXCL12, CXCL13, CXCL5	347	15	18976	10.937175792507205	0.9999999625859285	0.543401671374216	0.5270804197605029
UP_SEQ_FEATURE	PROPEP:Removed in mature form	11	3.064066852367688	0.030842963201716207	PSCA, CEACAM7, CEACAM6, CEACAM5, NTM, MMP17, CA4, GP2, DPEP1, ISG15, GHRL	350	297	20583	2.178095238095238	1.0	0.9304696835836647	0.9188939351504555
GOTERM_BP_DIRECT	GO:0090280~positive regulation of calcium ion import	3	0.8356545961002786	0.03090325090027688	LGALS3, CXCL12, ATP2C2	340	16	19462	10.732720588235294	1.0	0.702346611369929	0.6904067189766403
UP_SEQ_FEATURE	REGION:Coil 1A	5	1.392757660167131	0.03107014169822999	KRT19, KRT17, KRT16, KRT7, KRT6B	350	70	20583	4.200612244897959	1.0	0.9304696835836647	0.9188939351504555
UP_SEQ_FEATURE	REGION:Linker 1	5	1.392757660167131	0.03107014169822999	KRT19, KRT17, KRT16, KRT7, KRT6B	350	70	20583	4.200612244897959	1.0	0.9304696835836647	0.9188939351504555
UP_SEQ_FEATURE	DOMAIN:Ig-like V-type	7	1.9498607242339834	0.031341571372810344	CEACAM3, VCAN, VSIG1, CEACAM7, VSIG2, CEACAM6, CEACAM5	350	139	20583	2.9615827338129495	1.0	0.9304696835836647	0.9188939351504555
UP_SEQ_FEATURE	TOPO_DOM:Cytoplasmic	81	22.56267409470752	0.031568531449332624	RTP4, ST6GALNAC1, SLC44A4, AQP8, LY75, SLC2A1, AQP5, SLC4A4, CDH3, VSIG1, VSIG2, CDH1, ANPEP, CLDN23, MUC13, SLC39A5, CD36, CCR6, ITGB6, TMED6, SLC16A3, SLC16A5, SLC30A2, ITGA2, SLC6A14, ACSL5, TMC7, TM4SF5, TMC5, TPST2, CEACAM3, ANO1, GPRC5A, CDH11, B3GNT3, CLDN18, SPACA3, ADAM8, LTB, MET, COL17A1, ADCYAP1R1, KCNE3, TTYH1, HPN, TMPRSS4, TACSTD2, IL20RB, MST1R, ATP2C2, CUZD1, FUT3, EFNB1, MUC1, ADAM28, TSPAN8, EPCAM, MAL2, GCNT3, TSPAN3, TSPAN1, GABRP, BTNL8, SYT3, GALNT5, GALNT3, C1GALT1, SYT14, LYVE1, TMEM154, SQLE, ATP4A, GJB2, NPHS1, FAP, TRPV6, FXYD3, NOX4, SLC26A9, KCNK1, FGFR4	350	3881	20583	1.2273883756027533	1.0	0.9304696835836647	0.9188939351504555
GOTERM_BP_DIRECT	GO:0016042~lipid catabolic process	6	1.6713091922005572	0.031794900401091425	PNLIPRP1, CLPS, PLA2G1B, LIPH, PLA2G10, PNLIP	340	101	19462	3.400465928945836	1.0	0.7144921438447511	0.7023457773993903
GOTERM_CC_DIRECT	GO:0031091~platelet alpha granule	3	0.8356545961002786	0.03343040907533357	SPARC, THBS2, F5	354	17	20660	10.299102691924228	0.9999883086497744	0.3536349187504088	0.3314003879307723
UP_SEQ_FEATURE	REGION:Nonhelical region (N-terminal)	2	0.5571030640668524	0.033624793067893094	COL1A1, COL3A1	350	2	20583	58.808571428571426	1.0	0.9304696835836647	0.9188939351504555
UP_SEQ_FEATURE	DOMAIN:Extracellular sulfatase C-terminal	2	0.5571030640668524	0.033624793067893094	SULF1, SULF2	350	2	20583	58.808571428571426	1.0	0.9304696835836647	0.9188939351504555
UP_SEQ_FEATURE	MOTIF:EPN	2	0.5571030640668524	0.033624793067893094	REG3A, REG3G	350	2	20583	58.808571428571426	1.0	0.9304696835836647	0.9188939351504555
UP_SEQ_FEATURE	PEPTIDE:Hemopressin	2	0.5571030640668524	0.033624793067893094	HBA2, HBA1	350	2	20583	58.808571428571426	1.0	0.9304696835836647	0.9188939351504555
UP_SEQ_FEATURE	REGION:Catalytic domain; necessary for arylsulfatase activity	2	0.5571030640668524	0.033624793067893094	SULF1, SULF2	350	2	20583	58.808571428571426	1.0	0.9304696835836647	0.9188939351504555
UP_SEQ_FEATURE	REGION:Hydrophilic domain; necessary for endoglucosamine-6-sulfatase activity	2	0.5571030640668524	0.033624793067893094	SULF1, SULF2	350	2	20583	58.808571428571426	1.0	0.9304696835836647	0.9188939351504555
UP_SEQ_FEATURE	REGION:Sufficient to activate EXTL3	2	0.5571030640668524	0.033624793067893094	REG3A, REG3G	350	2	20583	58.808571428571426	1.0	0.9304696835836647	0.9188939351504555
BIOCARTA	h_ahspPathway:Hemoglobin's Chaperone	3	0.8356545961002786	0.033686040181249245	HBB, HBA2, HBA1	38	13	1623	9.856275303643725	0.7860455064282776	0.9732050627666117	0.9732050627666117
GOTERM_CC_DIRECT	GO:0005584~collagen type I trimer	2	0.5571030640668524	0.03388118982039845	COL1A1, COL1A2	354	2	20660	58.36158192090395	0.9999899954021236	0.3536349187504088	0.3314003879307723
GOTERM_BP_DIRECT	GO:0007179~transforming growth factor beta receptor signaling pathway	6	1.6713091922005572	0.03418329681394963	COL3A1, COL1A2, HPGD, ID1, ONECUT1, ITGB6	340	103	19462	3.3344374643061108	1.0	0.7361409174219792	0.7236265218258057
GOTERM_BP_DIRECT	GO:2000345~regulation of hepatocyte proliferation	2	0.5571030640668524	0.03453459174070985	GLI1, SULF2	340	2	19462	57.24117647058823	1.0	0.7361409174219792	0.7236265218258057
GOTERM_BP_DIRECT	GO:0014846~esophagus smooth muscle contraction	2	0.5571030640668524	0.03453459174070985	SULF1, SULF2	340	2	19462	57.24117647058823	1.0	0.7361409174219792	0.7236265218258057
GOTERM_BP_DIRECT	GO:0071306~cellular response to vitamin E	2	0.5571030640668524	0.03453459174070985	COL1A1, PPARG	340	2	19462	57.24117647058823	1.0	0.7361409174219792	0.7236265218258057
GOTERM_BP_DIRECT	GO:0060384~innervation	3	0.8356545961002786	0.034627513368634004	PRKCG, SULF1, SULF2	340	17	19462	10.101384083044982	1.0	0.7361409174219792	0.7236265218258057
GOTERM_BP_DIRECT	GO:0050830~defense response to Gram-positive bacterium	7	1.9498607242339834	0.03501451766915092	DMBT1, PLA2G1B, NPY, CTSG, CD36, REG3G, LYZ	340	139	19462	2.882649174777825	1.0	0.7361409174219792	0.7236265218258057
GOTERM_BP_DIRECT	GO:0060548~negative regulation of cell death	5	1.392757660167131	0.035334764036255004	ADCYAP1R1, BNIP3, AGR2, AGR3, CLU	340	71	19462	4.031068765534383	1.0	0.7361409174219792	0.7236265218258057
UP_SEQ_FEATURE	REGION:Head	5	1.392757660167131	0.03547541638434688	KRT19, KRT17, KRT16, KRT7, KRT6B	350	73	20583	4.0279843444227	1.0	0.9380182190632564	0.9263485611246732
OMIM_DISEASE	603932~Lumbar disc herniation, susceptibility to	2	0.5571030640668524	0.03559852660052283	COL11A1, THBS2	108	2	5958	55.166666666666664	0.9995055166245534	1.0	1.0
OMIM_DISEASE	140700~Heinz body anemia	2	0.5571030640668524	0.03559852660052283	HBB, HBA2	108	2	5958	55.166666666666664	0.9995055166245534	1.0	1.0
OMIM_DISEASE	166210~Osteogenesis imperfecta, type II	2	0.5571030640668524	0.03559852660052283	COL1A1, COL1A2	108	2	5958	55.166666666666664	0.9995055166245534	1.0	1.0
OMIM_DISEASE	259420~Osteogenesis imperfecta, type III	2	0.5571030640668524	0.03559852660052283	COL1A1, COL1A2	108	2	5958	55.166666666666664	0.9995055166245534	1.0	1.0
OMIM_DISEASE	617981~Erythrocytosis, familial, 7	2	0.5571030640668524	0.03559852660052283	HBA2, HBA1	108	2	5958	55.166666666666664	0.9995055166245534	1.0	1.0
OMIM_DISEASE	166220~Osteogenesis imperfecta, type IV	2	0.5571030640668524	0.03559852660052283	COL1A1, COL1A2	108	2	5958	55.166666666666664	0.9995055166245534	1.0	1.0
UP_SEQ_FEATURE	ACT_SITE:Proton donor/acceptor	6	1.6713091922005572	0.03566401074534885	TPST2, CPA2, CPA1, CPB1, CA4, RGN	350	107	20583	3.2976769025367156	1.0	0.9380182190632564	0.9263485611246732
INTERPRO	IPR024609:Extracellular sulfatase, C-terminal	2	0.5571030640668524	0.03584920331896245	SULF1, SULF2	347	2	19129	55.12680115273775	0.9999999999505431	0.5023325959050127	0.4845577502037584
INTERPRO	IPR014615:Extracellular sulfatase	2	0.5571030640668524	0.03584920331896245	SULF1, SULF2	347	2	19129	55.12680115273775	0.9999999999505431	0.5023325959050127	0.4845577502037584
GOTERM_MF_DIRECT	GO:0005109~frizzled binding	4	1.1142061281337048	0.03613385423711815	WNT10A, MYOC, WNT5A, CTHRC1	347	40	18976	5.468587896253602	0.9999999991016051	0.6197802414151631	0.6011649338108207
GOTERM_MF_DIRECT	GO:1903981~enterobactin binding	2	0.5571030640668524	0.03613559711431163	ALB, LCN2	347	2	18976	54.68587896253602	0.9999999991025241	0.6197802414151631	0.6011649338108207
